"Autor","Obra","Poema"
"Álvaro de Campos","Poesia de Álvaro de Campos","
DEMOGORGON

Na rua cheia de sol vago há casas paradas e gente que anda. 
Uma tristeza cheia de pavor esfria-me. 
Pressinto um acontecimento do lado de lá das frontarias e dos movimentos.

Não, não, isso não! 
Tudo menos saber o que é o Mistério! 
Superfície do Universo, ó Pálpebras Descidas, 
Não vos ergais nunca! 
O olhar da Verdade Final não deve poder suportar-se!

Deixai-me viver sem saber nada, e morrer sem ir saber nada! 
A razão de haver ser, a razão de haver seres, de haver tudo, 
Deve trazer uma loucura maior que os espaços 
Entre as almas e entre as estrelas.

Não, não, a verdade não! Deixai-me estas casas e esta gente; 
Assim mesmo, sem mais nada, estas casas e esta gente... 
Que bafo horrível e frio me toca em olhos fechados? 
Não os quero abrir de viver! Ó Verdade, esquece-te de mim!

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
Depois de não ter dormido,
Depois de já não ter sono,
Interminável madrugada em que se pensa sempre sem se pensar,
Vi o dia vir
Como  a pior das maldições —
A condenação ao mesmo

Contudo, que riqueza de azul verde e amarelo dourado de vermelho
No céu eternamente longínquo —
Nesse oriente que estragaram
Dizendo que vêm de lá as civilizações;
Nesse oriente que nos roubaram
Com o Conto do Vigário dos mitos solares,
Maravilhoso oriente sem civilizações nem mitos,
Simplesmente céu e luz,
Material sem materialidade...
Todo  luz, mesmo assim
A sombra, que é a luz da noite dada ao dia,
Enche por vezes, irresistivelmente natural.
O grande silêncio do trigo sem vento,
O verdor esbatido dos campos afastados,
A vida e o sentimento da vida.
A manhã inunda toda a cidade.
Meus olhos pesados do sono que não tivestes,
Que amanhã inundará o que está por trás de vós.
Que é vós,
Que sou eu?

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
Depois de quando deixei de pensar em depois
Minha vida tornou-se mais calma —
Isto é, menos vida.
Passei a ser o meu acompanhamento em surdina.

Olho, do alto da janela baixa,
As garotas que dançam a brincar na rua.
O seu destino inevitável
Dói-me.
Vejo-lho no vestido entreaberto nas costas, e dói-me.

Grande cilindro, quem te manda cilindrar esta estrada
Que está calçada de almas?

(Mas a tua voz interrompe-me

              — Voz
              
                 
              
              alta, lá de fora do jardim, rapariga —
            
E é como se eu deixasse
Cair irresolutamente um livro no chão.)

Não teremos meu amor, nesta dança da vida.
Que fazemos por brincadeira natural,
As mesmas costas desabotoadas
E o mesmo decote a mostrar-nos a pele por cima da camisa suja?

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
Depus a máscara e vi-me ao espelho. — 
Era a criança de há quantos anos. 
Não tinha mudado nada... 
É essa a vantagem de saber tirar a máscara. 
É-se sempre a criança, 
O passado que foi 
A criança. 
Depus a máscara e tornei a pô-la. 
Assim é melhor, 
Assim sou a máscara. 
E volto à personalidade como a um terminus de linha.

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
Desfraldando ao conjunto fictício dos céus estrelados
O esplendor do sentido nenhum da vida...

Toquem num arraial a marcha fúnebre minha!
Quero cessar sem consequências...
Quero ir para a morte como para uma festa ao crepúsculo.

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
DIAGNÓSTICO

Pouca verdade! Pouca verdade!
Tenho razão enquanto não penso.
Pouca verdade...
Devagar...
Pode alguém chegar à vidraça...
Nada de emoções!...
Cautela!
Sim, se mo dessem aceitaria...
Não precisas insistir, aceitaria...
Para quê?
Que pergunta! Aceitaria...

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
DILUENTE

A vizinha do número quatorze ria hoje da porta
De onde há um mês saiu o enterro do filho pequeno.
Ria naturalmente com a alma na cara.
Está certo: é a vida.
A dor não dura porque a dor não dura.
Está certo.
Repito: está certo.
Mas o meu coração não está certo.
O meu coração romântico faz enigmas do egoísmo da vida.

Cá está a lição, ó alma da gente!
Se a mãe esquece o filho que saiu dela e morreu,
Quem se vai dar ao trabalho de se lembrar de mim?
Estou só no mundo, como um peão de cair.
Posso morrer como o orvalho seca.
Por uma arte natural de natureza solar,
Posso morrer à vontade da deslembrança,
Posso morrer como ninguém...
Mas isto dói,
Isto é indecente para quem tem coração...
Isto...
Sim, isto fica-me nas goelas como uma sanduíche com lágrimas...
Gloria? Amor? O anseio de uma alma humana?
Apoteose ás avessas...
Dêem-me Agua de Vidago, que eu quero esquecer a Vida!

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
DOBRADA À MODA DO PORTO

Um dia, num restaurante, fora do espaço e do tempo, 
Serviram-me o amor como dobrada fria. 
Disse delicadamente ao missionário da cozinha 
Que a preferia quente, 
Que a dobrada (e era à moda do Porto) nunca se come fria.

Impacientaram-se comigo. 
Nunca se pode ter razão, nem num restaurante. 
Não comi, não pedi outra coisa, paguei a conta, 
E vim passear para toda a rua.

Quem sabe o que isto quer dizer?
Eu não sei, e foi comigo...

(Sei muito bem que na infância de toda a gente houve um jardim,
Particular ou público, ou do vizinho. 
Sei muito bem que brincarmos era o dono dele. 
E que a tristeza é de hoje).

Sei isso muitas vezes, 
Mas, se eu pedi amor, porque é que me trouxeram 
Dobrada à moda do Porto fria? 
Não é prato que se possa comer frio, 
Mas trouxeram-mo frio. 
Não me queixei, mas estava frio, 
Nunca se pode comer frio, mas veio frio.

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
Domingo irei para as hortas na pessoa dos outros, 
Contente da minha anonimidade. 
Domingo serei feliz — eles, eles... 
Domingo... 
Hoje é quinta-feira da semana que não tem domingo... 
Nenhum domingo. — 
Nunca domingo. — 
Mas sempre haverá alguém nas hortas no domingo que vem. 
Assim passa a vida, 
Subtil para quem sente, 
Mais ou menos para quem pensa: 
Haverá sempre alguém nas hortas ao domingo, 
Não no nosso domingo, 
Não no meu domingo,
Não no domingo... 
Mas sempre haverá outros nas hortas e ao domingo!

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
Duas horas e meia da madrugada. Acordo e adormeço.
Houve em mim um momento de vida diferente entre sono e sono.

Se ninguém condecora o sol por dar luz,
Para que condecoram quem é herói?

Durmo com a mesma razão com que acordo
E é no intervalo que existo

Nesse momento em que acordei, dei por todo o mundo —
Uma grande noite incluindo tudo
Só para fora

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
Durmo, remoto; sonho, diferente,
Meu coração, ansioso e pressuroso,
Foi entalado num comboio entre
Os dois vagões do meu destino ocioso.

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
É Carnaval, e estão as ruas cheias
De gente que conserva a sensação,
Tenho intenções, pensamento, ideias,
Mas não posso ter máscara nem pão.

Esta gente é igual, eu sou diverso —
Mesmo entre os poetas não me aceitariam.
Às vezes nem sequer ponho isto em verso —
E o que digo, eles nunca assim diriam.

Que pouca gente a muita gente aqui!
Estou cansado, com cérebro e cansaço.
Vejo isto, e fico, extremamente aqui
Sozinho com o tempo e com o espaço.

Detrás de máscaras nosso ser espreita,
Detrás de bocas um mistério acode
Que meus versos anódinos enjeita.

Sou maior ou menor? Com mãos e pés
E boca falo e mexo-me no mundo.
Hoje, que todos são máscaras, és
Um ser máscara-gestos, em tão fundo...

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
E deito um cigarro meio fumado fora
Para irremediavelmente acender um novo cigarro

Impaciente até à angústia,
Como quem espera numa estação dos arredores
O comboio que há-de trazer ah tão talvez, quem talvez venha

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
E eu que estou bêbado de toda a injustiça do mundo...
— O dilúvio de Deus e o bebé loirinho boiando morto à tona de água,
Eu, em cujo coração a angústia dos outros é raiva,
E a vasta humilhação de existir um amor taciturno —
Eu, o lírico que faz frases porque não pode fazer sorte,
Eu, o fantasma do meu desejo redentor, névoa fria —

Eu não sei se devo fazer poemas, escrever palavras, porque a alma —
A alma inúmera dos outros sofre sempre fora de mim.

Meus versos são a minha impotência.
O que não consigo, escrevo-o;
E os ritmos diversos que faço aliviam a minha cobardia.

A costureira estúpida violada por sedução,
O marçano rato preso sempre pelo rabo,
O comerciante próspero escravo da sua prosperidade
— Não distingo, não louvo, não (...) —
São todos bichos humanos, estupidamente sofrentes.

Ao sentir isto tudo, ao pensar isto tudo, ao raivar isto tudo,
Quebro o meu coração fatidicamente como um espelho,
E toda a injustiça do mundo é um mundo dentro de mim.

Meu coração esquife, meu coração (...), meu coração cadafalso —
Todos os crimes se deram e se pagaram dentro de mim.

Lacrimejância inútil, pieguice humana dos nervos,
Bebedeira da servilidade altruísta,
Voz com papelotes chorando no deserto de um quarto andar esquerdo...

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
É inútil prolongar a conversa de todo este silêncio.
Jazes sentado, fumando, no canto do sofá grande —
Jazo sentado, fumando, no sofá de cadeira funda,
Entre nós não houve, vai para uma hora,
Senão os olhares de uma só vontade de dizer.
Renovávamos, apenas, os cigarros — o novo no aceso do velho
E continuávamos a conversa silenciosa,
Interrompida apenas pelo desejo olhado de falar...

Sim, é inútil,
Mas tudo, até a vida dos campos é igualmente inútil
Há coisas que são difíceis de dizer...
Este problema, por exemplo.
De qual de nós é que ela gosta? Como é que podemos chegar a discutir isso?
Nem falar nela, não é verdade?
E sobretudo não ser o primeiro a pensar em falar nela!
A falar nela ao impassível outro e amigo...
Caiu a cinza do teu cigarro no teu casaco preto —
Ia advertir-te, mas para isso era preciso falar...

Entreolhámo-nos de novo, como transeuntes cruzados.
E o pecado mútuo que não cometemos
Assomou ao mesmo tempo ao fundo dos dois olhares.
De repente espreguiças-te, semi-ergues-te — Escusas de falar...
""Vou-me deitar!"" dizes, porque o vais dizer.
E tudo isto, tão psicológico, tão involuntário,
Por causa de uma empregada de escritório agradável e solene.
Ah, vamo-nos deitar!
Se fizer versos a respeito disto, já sabes, é desprezo!

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
E o esplendor dos mapas, caminho abstracto para a imaginação concreta,
Letras e riscos irregulares abrindo para a maravilha.

O que de sonho jaz nas encadernações vetustas,
Nas assinaturas complicadas (ou tão simples e esguias) dos velhos livros. 
(Tinta remota e desbotada aqui presente para além da morte, 
O que de negado à nossa vida quotidiana vem nas ilustrações, 
O que certas gravuras de anúncios sem querer anunciam.

Tudo quanto sugere, ou exprime o que não exprime. 
Tudo o que diz o que não diz, 
E a alma sonha, diferente e distraída.

Ó enigma visível do tempo, o nada vivo em que estamos!)

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
E o som só dentro do relógio acentuado
No serão sem ninguém das casas de jantar da província
Põe-me o tempo inteiro em cima da alma,
E enquanto não chega a hora do chá das tias velhas,
O meu coração ouve o tempo passar e sofre comigo.

Tic-tac mais sonolento que o dos outros relógios —
Na parede, de madeira, este tem pêndulo e oscila.
O meu coração tem saudades não sabe de quê.
Tenho que morrer...
Tic-tac mecânico e certo — serão sereno mecânico na província.

"
"Álvaro de Campos","Poesia de Álvaro de Campos","
Encostei-me para trás na cadeira de convés e fechei os olhos, 
E o meu destino apareceu-me na alma como um precipício. 
A minha vida passada misturou-se-me com a futura, 
E houve no meio um ruído do salão de fumo, 
Onde, aos meus ouvidos, acabara a partida de xadrez.

Ah, balouçado 
Na sensação das ondas, 
Ah, embalado 
Na ideia tão confortável de hoje ainda não ser amanhã, 
De pelo menos neste momento não ter responsabilidades nenhumas, 
De não ter personalidade propriamente, mas sentir-me ali, 
Em cima da cadeira como um livro que a sueca ali deixasse.

Ah, afundado 
Num torpor da imaginação, sem dúvida um pouco sono, 
Irrequieto tão sossegadamente, 
Tão análogo de repente à criança que fui outrora 
Quando brincava na quinta e não sabia álgebra, 
Nem as outras álgebras com x e y’s de sentimento.

Ah, todo eu anseio
Por esse momento sem importância nenhuma
Na minha vida,
Ah, todo eu anseio por esse momento, como por outros análogos
Aqueles momentos em que não tive importância nenhuma,
Aqueles em que compreendi todo o vácuo da existência sem inteligência para o compreender 
E havia luar e mar e a solidão, ó Álvaro.

"
