"Autor";"Obra";"Poema"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
ODE MORTAL

Tu, Caeiro meu mestre, qualquer que seja o corpo
Com que vestes agora, distante ou próximo, a essência
Da tua alma universal localizada,
Do teu corpo divino intelectual...

Viste com a tua cegueira perfeita, sabes o não ver...
Porque o que viste com os teus dedos materiais e admiráveis
Foi a face sensível e não a face fisiognomónica das coisas
Foi a realidade, e não o real.
É à luz que ela é visível,
E ela só é visível porque há luz,
Porque a verdade que é tudo é só a verdade que há em tudo
E a verdade que há em tudo é a verdade que o excede!

Ah, sem receio!
Ah, sem angústia!
Ah, sem cansaço antecipado da marcha
Nem cadáver velado pelo próprio cadáver na alma
Nas noites em que o vento assobia no mundo deserto
E a casa onde durmo é um túmulo de tudo,
Nem o sentir-se muito importante sentindo-se cadáver,
Nem a consciência de não ter consciência dentro de tábuas e chumbo,
Nem nada...
Olho o céu do dia, espelha o céu da noite
E este universo esférico e côncavo
Vejo-o como um espelho dentro do qual vivemos,
Limitado porque é a parte de dentro
Mas com estrelas e o sol rasgando o visível
Por fora, para o convexo que é infinito...
E aí, no Verdadeiro,
Tirarei os astros e a vida da algibeira como um presente ao Certo,
Lerei a Vida de novo, como numa carta guardada
E então, com luz melhor, perceberei a letra e saberei.

O cais está cheio de gente a ver-me partir.
Mas o cais é à minha volta e eu encho o navio —

              E o navio é cama, caixão, sepultura — E eu não sei o que
               
              sou pois já não estou ali...
            

E eu, que cantei
A civilização moderna, aliás igual à antiga,
As coisas do meu tempo só porque esse tempo foi meu,
As máquinas, os motores,
(...)
Vou em diagonal a tudo para cima.
Passo pelos interstícios de tudo,
E como um pó sem ser rompo o invólucro
E partirei, globe-trottrer do Divino,
Quantas vezes, quem sabe?, regressando ao mesmo ponto
(Quem anda de noite que sabe do andar e da noite?),
Levarei na sacola o conjunto do visto —
O céu e de estrelas, e o sol em todos os modos,
E todas as estações e as suas maneiras de cores,
E os campos, e as serras, e as terras que cessam em praias
E o mar para além, e o para além do mar que há além.

E de repente se abrirá a Última Porta das coisas,
E Deus, como um Homem, me aparecerá por fim.
E será o Inesperado que eu esperava —
O Desconhecido que eu conheci sempre —
O único que eu sempre conheci,
E (...)

Gritai de alegria, gritai comigo, gritai,
Coisas cheias, sobre-cheias,
Que sois minha vida turbilhonante...
Eu vou sair da esfera oca
Não por uma estrela, mas pela luz de um estrela —
Vou para o espaço real...
Que o espaço cá dentro é espaço por estar fechado
E só parece infinito por estar fechado muito longe —
Muito longe em pensá-lo.

A minha mão está já no puxador-luz.
Vou abrir com um gesto largo,
Com um gesto autêntico e mágico
A porta para o Convexo,
A janela para o Informe,
A razão para o maravilhoso definitivo.

Vou poder circum-navegar por fora este dentro
Que tem as estrelas no fim, vou ter o céu
Por baixo do sobrado curvo —
Tecto da cave das coisas reais,
Da abóbada nocturna da morte e da vida...

Vou partir para FORA,
Para o Arredor Infinito,
Para a circunferência exterior, metafísica,
Para a luz por fora da noite,
Para a Vida-morte por fora da morte-Vida.

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
Onde é que os mortos dormem? Dorme alguém
Neste universo atomicamente falso?

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
Ora até que enfim..., perfeitamente... 
Cá está ela! 
Tenho a loucura exactamente na cabeça.

Meu coração estoirou como uma bomba de pataco,
E a minha cabeça teve o sobressalto pela espinha acima...

Graças a Deus que estou doido! 
Que tudo quanto dei me voltou em lixo, 
E, como cuspo atirado ao vento,
Me dispersou pela cara livre! 
Que tudo quanto fui se me atou aos pés, 
Como a serapilheira para embrulhar coisa nenhuma! 
Que tudo quanto pensei me faz cócegas na garganta 
E me quer fazer vomitar sem eu ter comido nada!
Graças a Deus, porque, como na bebedeira, 
Isto é uma solução. 
Arre, encontrei uma solução, e foi preciso o estômago! 
Encontrei uma verdade, senti-a com os intestinos!

Poesia transcendental, já a fiz também! 
Grandes raptos líricos, também já por cá passaram! 
A organização de poemas relativos à vastidão de cada assunto resolvido em vários — 
Também não é novidade. 
Tenho vontade de vomitar, e de me vomitar a mim... 
Tenho uma náusea que, se pudesse comer o universo para o despejar na pia, comia-o. 
Com esforço, mas era para bom fim. 
Ao menos era para um fim. 
E assim como sou não tenho nem fim nem vida...

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
Ora porra!
Então a imprensa portuguesa é
que é a imprensa portuguesa?
Então é esta merda que temos
que beber com os olhos?
Filhos da puta! Não, que nem
há puta que os parisse.

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
OS EMIGRADOS

Sós nas grandes cidades desamigas,
Sem falar a língua que se fala nem a que se pensa
Mutilados da relação com os outros
Que depois contado na pátria os triunfos da sua estada.
Coitados dos que conquistam Londres e Paris!
Voltam ao lar sem melhores maneiras nem melhores caras
Apenas sonharam de perto o que viram —
Permanentemente estrangeiros.
Mas não rio deles. Tenho eu feito outra coisa com o ideal?

E o propósito que uma vez formei num hotel planeando a legenda?
É um dos pontos negros da biografia que não tive.

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
Os galos cantam e estou bebedíssimo.

              Não fiz
              
                 
              
              nada da vida senão tê-la.
            
Mal amei, bebi bem, sonhei muitíssimo.
Minha intenção não foi a minha estrela.

Os galos cantam e eu cada vez mais
Absorto no disperso que o álcool dá.
Curara-me talvez a vida, ou sais,
Ou poder crer, ou desejar o que há.

Cantam tantos tão galos que me irrita
Que a noite que ainda dura possa ser.
Mas virá o dia, e, ao fim da parte escrita,
A morte marra e eu deixo-me colher.

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
Os mortos! Que prodigiosamente
E com que horrível reminiscência
Vivem na nossa recordação deles!

A minha velha tia na sua antiga casa, no campo
Onde eu era feliz e tranquilo e a criança que eu era...
Penso nisso e uma saudade toda raiva repassa-me...
E, além disso, penso, ela já morreu há anos...
Tudo isto, vendo bem, é misterioso como um lusco-fusco...
Penso, e todo o enigma do universo repassa-me.
Revejo aquilo na imaginação com tal realidade
Que depois, quando penso que aquilo acabou
E que ela está morta,
Encaro com o mistério mais palidamente
Vejo-o mais escuro, mais impiedoso, mais longínquo
E nem choro, de atento que estou ao terror da vida...

Como eu desejaria ser parte da noite,
Parte sem contornos da noite, um lugar qualquer no espaço
Não propriamente um lugar, por não ter posição nem contornos,
Mas noite na noite, uma parte dela, pertencendo-lhe por todos os lados
E unido e afastado companheiro da minha ausência de existir...

Aquilo era tão real, tão vivo, tão actual!...
Quando em mim o revejo, está outra vez vivo em mim...
Pasmo de que coisa tão real pudesse passar...
E não existir hoje e hoje ser tão diverso...
Corre para o mar a água do rio, abandona a minha vista,
Chega ao mar e perde-se no mar,
Mas a água perde-se de si-própria?
Uma coisa deixa de ser o que é absolutamente
Ou pecam de vida os nossos olhos e os nossos ouvidos
E a nossa consciência exterior do Universo?
Onde está hoje o meu passado?
Em que baú o guardou Deus que não sei dar com ele?
Quando o revejo em mim, onde é que o estou vendo?
Tudo isto deve ter um sentido — talvez muito simples —
Mas por mais que pense não atino com ele.

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
OXFORD SHORES'

Quero o bem, e quero o mal, e afinal não quero nada.
Estou mal deitado sobre a direita, e mal deitado sobre a esquerda
E mal deitado sobre a consciência de existir.
Estou universalmente mal, metafisicamente mal,
Mas o pior é que me dói a cabeça.
Isso é mais grave que a significação do universo.

Uma vez, ao pé de Oxford, num passeio campestre,
Vi erguer-se, de urna curva da estrada, na distância próxima
A torre-velha de uma igreja acima de casas da aldeia ou vila.
Ficou-me fotográfico esse incidente nulo
Como uma dobra transversal escangalhando o vinco das calças.
Agora vem a propósito...
Da estrada eu previa espiritualidade a essa torre de igreja
Que era a fé de todas as eras, e a eficaz caridade.
Da vila, quando lá cheguei, a torre da igreja era a torre da igreja,
E, ainda por cima, estava ali.


              É
              -
              se feliz na Austrália, desde que lá se não vá.
            

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
P-HÁ

Hoje, que sinto nada a vontade, e não sei que dizer,
Hoje, que tenho a inteligência sem saber o que querer,
Quero escrever o meu epitáfio: Álvaro de Campos jaz
Aqui, o resto a Antologia grega traz...
E a que propósito vem este bocado de rimas?
Nada... Um amigo meu, chamado (suponho) Simas,
Perguntou-me na rua o que é que estava a fazer,
E escrevo estes versos assim em vez de lho não saber dizer.
É raro eu rimar, e é raro alguém rimar com juízo.
Mas às vezes rimar é preciso.
Meu coração faz pá como um saco de papel socado
Com força, cheio de sopro, contra a parede do lado.
E o transeunte, num sobressalto, volta-se de repente
E eu acabo este poema indeterminadamente.

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
Passo, na noite da rua suburbana,
Regresso da conferência com peritos como eu.
Regresso só, e poeta agora, sem perícia nem engenharia,
Humano até ao som dos meus sapatos solitários no princípio da noite
Onde ao longe a porta da tenda tardia se encobre com o último taipal.
Ah, o som do jantar nas casas felizes!
Passo, e os meus ouvidos vêem para dentro das casas.
O meu exílio natural enternece-se no escuro
Da aia meu lar, da rua meu ser, da rua meu sangue.
Ser a criança economicamente garantida,
Com a cama fofa e o sono da infância e a criada!
O meu coração sem privilégio!
Minha sensibilidade da exclusão!
Minha mágoa extrema de ser eu!

Quem fez lenha de todo o berço da minha infância?
Quem fez trapos de limpar o chão dos meus lençóis de menino?
Quem expôs por cima das cascas e do cotão das casas
Nos caixotes de lixo do mundo
As rendas daquela camisa que usei para me baptizarem?
Quem me vendeu ao Destino?
Quem me trocou por mim?
Venho de falar precisamente em circunstâncias positivas.
Pus pontos concretos, como um numerador automático.
Tive razão como uma balança.
Disse como sabia.

Agora, a caminho do carro eléctrico do término de onde se volta à cidade,
Passo, bandido, metafísico, sob a luz dos candeeiros afastados
E na sombra entre os dois candeeiros afastados tenho vontade de não seguir.
Mas apanharei o eléctrico.
Soará duas vezes a campainha lá do fim invisível da correia puxada
Pelas mãos de dedos grossos do condutor por barbear.
Apanharei o eléctrico.
Ai de mim; apesar de tudo sempre apanhei o eléctrico —
Sempre, sempre, sempre...
Voltei sempre à cidade,
Voltei sempre à cidade, depois de especulações e desvios,
Voltei sempre com vontade de jantar.
Mas nunca jantei o jantar que soa atrás de persianas
Das casas felizes dos arredores por onde se volta ao eléctrico,
Das casas conjugais da normalidade da vida!
Pago o bilhete através dos interstícios,
E o condutor passa por mim como se eu fosse a Crítica da Razão Pura...
Paguei o bilhete. Cumpri o dever. Sou vulgar.
E tudo isto são coisas que nem o suicídio cura.

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
Penso em ti no silêncio da noite, quando tudo é nada,
E os ruídos que há no silêncio são o próprio silêncio,
Então, sozinho de mim, passageiro parado
De uma viagem em Deus, inutilmente penso em ti.

Todo o passado, em que foste um momento eterno
E como este silêncio de tudo.
Todo o perdido, em que foste o que mais perdi,
É como estes ruídos,
Todo o inútil, em que foste o que não houvera de ser
É como o nada por ser neste silêncio nocturno.

Tenho visto morrer, ou ouvido que morrem,
Quantos amei ou conheci,
Tenho visto não saber mais nada deles de tantos que foram
Comigo, e pouco importa se foi um homem ou uma conversa;
Ou um [...] assustado e mudo,
E o mundo hoje para mim é um cemitério de noite
Branco e negro de campas e [...] e de luar alheio
E é neste sossego absurdo de mim e de tudo que penso em ti.

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"

              Perdi a esperança como
               
              uma carteira vazia...
            
Troçou de mim o Destino; fiz figas para o outro lado,
E a revolta bem podia ser bordada a missanga por minha avó
E ser relíquia da sala da casa velha que não tenho.

(Jantávamos cedo, num outrora que já me  parece de outra incarnação,
E depois tomava-se chá nas noites  sossegadas que não voltam.

              Minha infância, meu passado sem  adolescência, passaram
              
                ,
              
            

Fiquei triste, como se a verdade me tivesse sido dita,
Mas nunca mais pude sentir verdade nenhuma excepto sentir o passado)

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
Puseram-me uma tampa —
Todo o céu.
Puseram-me uma tampa.

Que grandes aspirações!.
Que magnas plenitudes!
E algumas verdadeiras...
Mas sobre todas elas
Puseram-me um tampa.
Como a um daqueles penicos antigos —
Lá nos longes tradicionais da província —
Uma tampa.

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
Quando os povos da Dalmácia
Fizeram guerra aos da Grécia
Saiu muita gente sécia
Da casa do rei da Trácia.
Houve disto grande falácia,
Lá para as bandas da Fenícia,
Porém temendo malícia,
De gente tão pouco sócia,
Lá se foram para a Beócia
Para se curar da icterícia.

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
Quase sem querer (se o soubéssemos!) os grandes homens saindo dos homens vulgares
O sargento acaba imperador por transições imperceptíveis
Em que se vai misturando
O conseguimento com o sonho do que se consegue a seguir
E o caminho vai por degraus visíveis, depressa.
Ai dos que desde o principio vêem o fim!
Ai dos que aspiram a saltar a escada!
O conquistador de todos os impérios foi sempre ajudante de guarda-livros
A amante de todos os reis — mesmo dos já mortos — é mãe séria e carinhosa,
Se assim como vejo os corpos por fora, visse as almas por dentro.

Ah, que penitenciaria os Anjos!
Que manicómio o sentido da vida!

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
Que somos nós? Navios que passam um pelo outro na noite,
Cada um a vida das linhas das vigias iluminadas
E cada um sabendo do outro só que há vida lá dentro e mais nada.
Navios que se afastam ponteados de luz na treva,
Cada um indeciso diminuindo para cada lado do negro
Tudo mais é a noite calada e o frio que sobe do mar.

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
Saudação a todos quantos querem ser felizes:
Saúde e estupidez!
Isto de ter nervos
Ou de ter inteligência
Ou até de julgar que se tem uma coisa ou outra
Há-de acabar um dia...
Há-de acabar com certeza
Se os governos autoritários continuarem.

"
"Álvaro de Campos";"Poesia de Álvaro de Campos";"
Se nada houvesse para além da morte,
Nada, e o que o espírito é pronto a querer
O que a imaginação em vão procura
Não fosse nada... E só um vácuo inteiro
No mundo, o enorme mundo perceptível,
Não fosse, nem o azulado das ondas
Nem a antecâmara da Realidade
Não outra coisa que o oco dele próprio,
E vazio do ser implodindo
Éter da ininteligibilidade
Onde o erro da razão sobre montes e vagas
Sem nexo em existir sem leis flutua.

Quem sabe se o supremo e ermo mistério
Do universo não é ele existir
Com inteireza tal em existir
Que não tenha sentido nem razão
Nem mesmo uma existência, de tão única,
Concebível... Meu espírito, corrompe-se
Ao místico furor do pensamento..
De horror sem dor

Se o mundo inteiro, — abismo sem começo,
Poço sem paredes, negro absurdo
Aberto noutro absurdo ainda mais negro —
Não tem possível interpretação
Nem intertemporalidade num futuro
Da razão, ou da alma, ou do universo
Ele-próprio.
        Ah o ocaso sobre os montes
Com que réstia de luz nos faz de longe
O gesto lento de nos abençoar...
E nem sombra, nem mesmo definida
Tristeza dói...

Ó sempre mesma dor do pensamento.

"
